,location,total_sqft,bath,price,bhk
4678,Kothanur,1145.0,2.0,56.0,2
4679,Kothanur,3401.0,5.0,230.0,4
4680,Kothanur,1455.0,2.0,69.0,2
4681,Kothanur,627.0,1.0,30.0,1
4682,Kothanur,1302.0,2.0,68.5,2
4683,Kothanur,1760.0,3.0,111.0,3
4684,Kothanur,1185.0,2.0,58.0,2
4685,Kothanur,1500.0,1.0,75.0,1
4686,Kothanur,1075.0,2.0,53.0,2
4687,Kothanur,1790.0,3.0,97.0,3
4688,Kothanur,2700.0,4.0,175.0,4
4689,Kothanur,1786.0,2.0,106.0,3
4690,Kothanur,1787.0,3.0,107.0,3
4691,Kothanur,1141.0,2.0,54.0,2
4692,Kothanur,1760.0,3.0,110.0,3
4694,Kothanur,1160.0,2.0,57.0,2
4695,Kothanur,1095.0,2.0,55.0,2
4696,Kothanur,1142.0,2.0,56.0,2
4697,Kothanur,1074.0,2.0,54.0,2
4698,Kothanur,1285.0,2.0,60.0,2
4699,Kothanur,1075.0,2.0,53.0,2
4700,Kothanur,1140.0,2.0,56.0,2
4701,Kothanur,1400.0,2.0,70.0,2
4704,Kothanur,1140.0,2.0,56.0,2
4705,Kothanur,1787.0,3.0,120.0,3
4706,Kothanur,1185.0,2.0,59.0,2
4708,Kothanur,1790.0,3.0,105.0,3
4709,Kothanur,1130.0,2.0,55.0,2
4710,Kothanur,1094.0,2.0,54.0,2
4711,Kothanur,1170.0,3.0,80.0,3
4712,Kothanur,1400.0,2.0,65.0,2
4713,Kothanur,1195.0,2.0,59.0,2
4714,Kothanur,1790.0,3.0,120.0,3
4715,Kothanur,1454.0,3.0,71.5,3
4716,Kudlu,1152.0,2.0,53.5,2
4717,Kudlu,1027.0,2.0,43.0,2
4718,Kudlu,1092.0,2.0,44.0,2
4719,Kudlu,1027.0,2.0,43.0,2
4720,Kudlu,1092.0,2.0,44.0,2
4721,Kudlu,1143.0,2.0,55.0,2
4723,Kudlu,1024.0,2.0,44.0,2
4725,Kudlu,1600.0,3.0,79.0,3
4726,Kudlu,1027.0,2.0,42.0,2
4727,Kudlu,1076.0,2.0,50.0,2
4728,Kudlu,1027.0,2.0,44.0,2
4729,Kudlu,1084.0,2.0,53.0,2
4730,Kudlu,1300.0,2.0,56.0,2
4731,Kudlu,1027.0,2.0,44.0,2
4732,Kudlu,1245.0,2.0,60.0,3
4733,Kudlu,1027.0,2.0,44.0,2
4734,Kudlu,1110.0,2.0,46.0,2
4735,Kudlu,2100.0,3.0,114.0,4
4736,Kudlu,1027.0,2.0,44.0,2
4737,Kudlu,720.0,1.0,33.0,1
4738,Kudlu,1027.0,2.0,44.0,2
4739,Kudlu,1162.0,2.0,52.0,2
4740,Kudlu,1041.0,2.0,53.0,2
4741,Kudlu Gate,1535.0,3.0,83.0,3
4742,Kudlu Gate,1535.0,3.0,85.0,3
4744,Kudlu Gate,1535.0,3.0,86.0,3
4745,Kudlu Gate,1564.0,2.0,92.0,3
4747,Kudlu Gate,1238.0,2.0,55.0,2
4748,Kudlu Gate,1707.0,2.0,99.745,3
4749,Kudlu Gate,1335.0,3.0,89.0,3
4750,Kudlu Gate,703.0,1.0,52.0,1
4751,Kudlu Gate,1535.0,3.0,86.0,3
4752,Kudlu Gate,1532.0,3.0,83.0,3
4753,Kudlu Gate,1113.0,2.0,50.0,2
4755,Kudlu Gate,1185.0,2.0,50.0,2
4759,Kudlu Gate,1215.0,2.0,45.0,2
4760,Kudlu Gate,812.0,2.0,38.25,2
4761,Kudlu Gate,1547.0,2.0,103.0,2
4762,Kudlu Gate,1336.0,2.0,86.0,2
4763,Kudlu Gate,1919.0,3.0,121.0,3
4764,Kudlu Gate,1464.0,3.0,56.0,2
4765,Kudlu Gate,1535.0,3.0,85.0,3
4766,Kudlu Gate,1850.0,3.0,120.0,3
4767,Kudlu Gate,940.0,2.0,69.57,2
4768,Kudlu Gate,1215.0,2.0,44.96,2
4769,Kudlu Gate,1164.0,2.0,75.0,2
4771,Kudlu Gate,1183.0,2.0,79.54,2
4772,Kudlu Gate,1850.0,3.0,110.0,3
4774,Kudlu Gate,1183.0,2.0,79.54,2
4775,Kudlu Gate,1200.0,2.0,44.4,2
4777,Kudlu Gate,1310.0,2.0,53.0,2
4778,Kumaraswami Layout,2000.0,4.0,139.0,4
4779,Kumaraswami Layout,1000.0,2.0,48.5,2
4780,Kumaraswami Layout,1000.0,2.0,58.0,2
4781,Kumaraswami Layout,2400.0,7.0,125.0,7
4782,Kumaraswami Layout,2400.0,2.0,125.0,3
4783,Kumaraswami Layout,1310.0,2.0,70.0,3
4784,Kumaraswami Layout,850.0,1.0,78.0,1
4785,Kumaraswami Layout,3200.0,7.0,150.0,7
4786,Kumaraswami Layout,1310.0,2.0,85.0,3
4787,Kumaraswami Layout,2450.0,3.0,110.0,4
4788,Kumaraswami Layout,3100.0,7.0,145.0,7
4789,Kumaraswami Layout,1200.0,3.0,75.0,3
4790,Kumaraswami Layout,1081.0,2.0,60.0,2
4791,Kundalahalli,1724.0,3.0,125.0,3
4792,Kundalahalli,1030.0,2.0,49.0,2
4793,Kundalahalli,735.0,2.0,57.99,2
4794,Kundalahalli,1047.0,2.0,82.0,2
4795,Kundalahalli,1397.0,3.0,105.0,3
4796,Kundalahalli,1724.0,3.0,127.0,3
4797,Kundalahalli,1010.0,2.0,49.27,2
4798,Kundalahalli,1397.0,3.0,110.0,3
4799,Kundalahalli,1397.0,3.0,104.0,3
4800,Kundalahalli,1397.0,3.0,108.0,3
4801,Kundalahalli,1920.0,3.0,150.0,3
4802,Kundalahalli,1397.0,3.0,105.0,3
4804,Kundalahalli,1724.0,3.0,124.0,3
4805,Kundalahalli,1047.0,2.0,84.0,2
4806,Kundalahalli,1047.0,2.0,83.0,2
4807,Kundalahalli,7000.0,4.0,550.0,4
4809,Kundalahalli,1120.0,2.0,53.76,2
4810,Kundalahalli,1047.0,2.0,82.62,2
4811,Kundalahalli,1047.0,2.0,91.0,2
4812,Kundalahalli,1724.0,3.0,146.0,3
4813,Kundalahalli,1600.0,3.0,170.0,3
4815,Kundalahalli,1724.0,3.0,125.0,3
4816,Kundalahalli,1010.0,2.0,48.27,2
4817,Kundalahalli,1047.0,2.0,89.0,2
4818,Kundalahalli,2500.0,5.0,245.0,4
4819,Kundalahalli,1397.0,3.0,105.0,3
4821,Kundalahalli,1047.0,2.0,72.0,2
4822,Kundalahalli,1260.0,2.0,58.0,2
4824,Kundalahalli,1065.0,2.0,70.0,2
4825,Kundalahalli,1724.0,3.0,146.0,3
4826,Kundalahalli,1047.0,2.0,91.0,2
4827,Kundalahalli,1724.0,3.0,128.0,3
4828,Kundalahalli,1315.0,2.0,74.0,2
4829,Kundalahalli,2100.0,3.0,150.0,3
4830,Kundalahalli,1724.0,3.0,125.0,3
4831,Kundalahalli,1724.0,3.0,140.0,3
4832,Kundalahalli,1175.0,2.0,65.0,2
4834,LB Shastri Nagar,1043.0,2.0,55.0,2
4835,LB Shastri Nagar,1184.0,2.0,69.0,2
4836,LB Shastri Nagar,665.0,1.0,32.0,1
4837,LB Shastri Nagar,1250.0,2.0,48.5,2
4838,LB Shastri Nagar,1400.0,2.0,80.0,3
4839,LB Shastri Nagar,1184.0,2.0,62.0,2
4840,LB Shastri Nagar,1200.0,2.0,47.0,2
4841,LB Shastri Nagar,1200.0,2.0,75.0,2
4842,LB Shastri Nagar,1000.0,2.0,49.5,2
4843,Laggere,2800.0,5.0,125.0,5
4844,Laggere,1200.0,3.0,130.0,3
4845,Laggere,1200.0,1.0,125.0,1
4846,Laggere,1200.0,2.0,75.0,2
4847,Laggere,620.0,2.0,48.0,1
4848,Lakshminarayana Pura,1185.0,2.0,75.0,2
4849,Lakshminarayana Pura,1600.0,2.0,108.0,3
4850,Lakshminarayana Pura,1180.0,2.0,75.0,2
4851,Lakshminarayana Pura,1172.0,2.0,82.0,2
4852,Lakshminarayana Pura,1179.0,2.0,75.0,2
4853,Lakshminarayana Pura,1149.0,2.0,75.0,2
4854,Lakshminarayana Pura,1336.0,2.0,100.0,2
4855,Lakshminarayana Pura,1175.0,2.0,75.0,2
4856,Lakshminarayana Pura,1190.0,2.0,75.0,2
4857,Lakshminarayana Pura,1200.0,2.0,75.0,2
4858,Lakshminarayana Pura,1200.0,2.0,75.0,2
4859,Lakshminarayana Pura,1165.0,2.0,75.0,2
4860,Lakshminarayana Pura,1145.0,2.0,75.0,2
4861,Lakshminarayana Pura,1500.0,3.0,104.0,3
4862,Lakshminarayana Pura,1210.0,2.0,75.0,2
4863,Lakshminarayana Pura,1169.0,2.0,75.0,2
4864,Lakshminarayana Pura,1200.0,2.0,75.0,2
4865,Lakshminarayana Pura,1172.0,2.0,75.0,2
4866,Lakshminarayana Pura,1172.0,2.0,75.0,2
4867,Lakshminarayana Pura,1180.0,2.0,75.0,2
4868,Lakshminarayana Pura,1200.0,2.0,83.0,2
4869,Lakshminarayana Pura,1200.0,2.0,80.0,2
4870,Lakshminarayana Pura,1195.0,2.0,75.0,2
4871,Lakshminarayana Pura,1200.0,2.0,80.0,2
4872,Lingadheeranahalli,1521.0,3.0,95.0,3
4873,Lingadheeranahalli,1511.0,3.0,95.0,3
4874,Lingadheeranahalli,1683.0,3.0,109.0,3
4875,Lingadheeranahalli,1519.0,3.0,93.0,3
4876,Lingadheeranahalli,1521.0,3.0,94.99,3
4877,Lingadheeranahalli,1682.0,3.0,120.0,3
4878,Lingadheeranahalli,1521.0,3.0,94.71,3
4879,Lingadheeranahalli,1893.0,3.0,130.0,3
4880,Lingadheeranahalli,1705.0,3.0,110.0,3
4881,Lingadheeranahalli,2245.0,4.0,154.0,4
4882,Lingadheeranahalli,1682.0,3.0,113.0,3
4883,Lingadheeranahalli,1682.0,3.0,114.0,3
4884,Lingadheeranahalli,1506.0,3.0,95.0,3
4885,Lingadheeranahalli,1683.0,3.0,110.0,3
4886,Lingadheeranahalli,1684.0,3.0,120.0,3
4887,Lingadheeranahalli,2236.0,4.0,153.0,4
4888,Lingadheeranahalli,1894.0,4.0,114.0,3
4889,Lingadheeranahalli,2240.0,4.0,160.0,4
4890,Magadi Road,3600.0,6.0,141.0,6
4891,Magadi Road,1116.0,2.0,50.0,2
4893,Magadi Road,884.0,2.0,41.1,2
4894,Magadi Road,1005.0,2.0,55.78,2
4895,Magadi Road,1000.0,2.0,46.5,2
4896,Magadi Road,1500.0,2.0,93.0,4
4898,Magadi Road,1345.0,2.0,55.0,2
4900,Magadi Road,5000.0,6.0,360.0,5
4901,Magadi Road,1116.0,2.0,51.89,2
4902,Magadi Road,1052.0,2.0,60.0,3
4903,Magadi Road,940.0,2.0,50.0,2
4904,Magadi Road,1318.0,2.0,68.0,3
4906,Magadi Road,884.0,2.0,48.0,2
4908,Mahadevpura,1150.0,2.0,52.0,2
4909,Mahadevpura,1250.0,2.0,52.0,2
4910,Mahadevpura,1260.0,2.0,57.6,2
4911,Mahadevpura,730.0,1.0,35.0,1
4912,Mahadevpura,1434.0,2.0,67.39,3
4913,Mahadevpura,1146.0,2.0,53.8,2
4914,Mahadevpura,1532.0,2.0,62.0,2
4915,Mahadevpura,1620.0,2.0,76.0,3
4916,Mahadevpura,1136.0,2.0,64.5,2
4917,Mahadevpura,1400.0,2.0,65.8,3
4918,Mahadevpura,1137.0,2.0,53.4,2
4919,Mahadevpura,1601.0,3.0,95.0,3
4920,Mahadevpura,1450.0,3.0,75.0,3
4921,Mahadevpura,1152.0,2.0,54.0,2
4922,Mahadevpura,1212.0,2.0,56.9,2
4924,Mahadevpura,1505.0,3.0,78.0,3
4925,Mahadevpura,1500.0,2.0,70.0,3
4926,Mahadevpura,1236.0,2.0,58.0,2
4927,Mahadevpura,1236.0,2.0,58.0,2
4928,Mahadevpura,1120.0,2.0,53.0,2
4929,Mahalakshmi Layout,1575.0,5.0,158.0,4
4930,Mahalakshmi Layout,1105.0,2.0,80.0,2
4931,Mahalakshmi Layout,1200.0,3.0,160.0,4
4932,Mahalakshmi Layout,1200.0,2.0,110.0,3
4933,Mahalakshmi Layout,1876.0,3.0,150.0,3
4934,Mallasandra,1665.0,3.0,95.0,3
4935,Mallasandra,1665.0,3.0,86.58,3
4936,Mallasandra,1340.0,2.0,61.0,2
4937,Mallasandra,1325.0,2.0,70.0,2
4938,Mallasandra,1665.0,3.0,86.91,3
4939,Mallasandra,1325.0,2.0,70.0,2
4940,Mallasandra,905.0,2.0,40.0,2
4941,Mallasandra,1325.0,2.0,65.0,2
4942,Mallasandra,1325.0,2.0,73.0,2
4943,Mallasandra,1565.0,2.0,69.0,2
4944,Mallasandra,905.0,2.0,35.0,2
4946,Mallasandra,1100.0,2.0,76.3,3
4947,Malleshpalya,1140.0,2.0,46.5,2
4948,Malleshpalya,1225.0,2.0,46.86,2
4950,Malleshpalya,1052.0,2.0,50.0,2
4951,Malleshpalya,1405.0,2.0,77.0,3
4952,Malleshpalya,1065.0,2.0,50.0,2
4953,Malleshpalya,1210.0,2.0,55.0,2
4955,Malleshpalya,1060.0,2.0,40.0,2
4956,Malleshpalya,1430.0,2.0,69.5,3
4957,Malleshpalya,1421.0,2.0,90.0,2
4958,Malleshpalya,1245.0,2.0,55.0,2
4959,Malleshpalya,1200.0,2.0,46.0,2
4960,Malleshpalya,1225.0,2.0,52.0,2
4961,Malleshwaram,705.0,1.0,67.0,1
4962,Malleshwaram,12000.0,7.0,2200.0,7
4964,Malleshwaram,2006.0,3.0,297.0,3
4965,Malleshwaram,686.0,1.0,62.5,1
4966,Malleshwaram,2475.0,4.0,332.0,3
4967,Malleshwaram,2610.0,3.0,399.0,3
4968,Malleshwaram,2475.0,4.0,320.0,3
4969,Malleshwaram,900.0,2.0,95.0,2
4970,Malleshwaram,1420.0,2.0,158.0,2
4971,Malleshwaram,2000.0,3.0,250.0,3
4972,Malleshwaram,2215.0,3.0,275.0,3
4974,Malleshwaram,2475.0,4.0,300.0,3
4975,Malleshwaram,2345.0,2.0,293.0,3
4977,Malleshwaram,2215.0,4.0,310.0,3
4978,Malleshwaram,480.0,1.0,60.0,1
4979,Malleshwaram,1290.0,2.0,120.0,2
4980,Malleshwaram,2475.0,4.0,326.0,3
4981,Malleshwaram,2476.0,3.0,337.0,3
4982,Malleshwaram,900.0,2.0,90.0,2
4984,Malleshwaram,2050.0,4.0,270.0,3
4985,Malleshwaram,900.0,2.0,72.0,2
4986,Malleshwaram,620.0,1.0,86.8,1
4987,Malleshwaram,600.0,1.0,68.0,2
4988,Malleshwaram,2475.0,4.0,337.0,3
4989,Malleshwaram,2215.0,3.0,275.0,3
4990,Malleshwaram,2215.0,3.0,330.0,3
4992,Malleshwaram,1020.0,2.0,80.0,2
4993,Malleshwaram,600.0,1.0,90.0,2
4994,Malleshwaram,2200.0,3.0,275.0,3
4995,Malleshwaram,2475.0,4.0,326.0,3
4996,Malleshwaram,1500.0,2.0,140.0,2
4997,Malleshwaram,2475.0,4.0,340.0,3
4998,Malleshwaram,1400.0,2.0,190.0,2
4999,Malleshwaram,2475.0,4.0,300.0,3
5000,Malleshwaram,2400.0,3.0,380.0,3
5001,Malleshwaram,580.0,1.0,45.0,1
5002,Malleshwaram,1410.0,2.0,125.0,2
5005,Marathahalli,1220.0,2.0,57.0,2
5006,Marathahalli,1200.0,2.0,52.0,2
5007,Marathahalli,1200.0,2.0,60.0,2
5008,Marathahalli,1933.0,3.0,140.0,3
5009,Marathahalli,950.0,2.0,46.96,2
5010,Marathahalli,1230.0,2.0,80.0,2
5011,Marathahalli,3800.0,4.0,250.0,4
5012,Marathahalli,1019.0,2.0,49.85,2
5013,Marathahalli,1215.0,2.0,67.0,2
5014,Marathahalli,2181.0,3.0,152.0,4
5015,Marathahalli,1170.0,2.0,53.0,2
5016,Marathahalli,1019.0,2.0,49.86,2
5017,Marathahalli,1325.0,2.0,71.55,2
5018,Marathahalli,1220.0,2.0,56.5,2
5020,Marathahalli,1152.0,2.0,56.0,2
5021,Marathahalli,1610.0,3.0,90.0,3
5022,Marathahalli,1146.0,2.0,70.0,2
5024,Marathahalli,1469.0,3.0,89.0,3
5029,Marathahalli,2519.0,5.0,185.0,4
5031,Marathahalli,957.0,2.0,46.9,2
5032,Marathahalli,1583.0,3.0,105.0,3
5033,Marathahalli,2524.0,5.0,190.0,4
5037,Marathahalli,1071.0,2.0,52.25,2
5038,Marathahalli,1215.0,2.0,58.86,2
5039,Marathahalli,1102.0,2.0,53.67,2
5040,Marathahalli,1900.0,3.0,123.0,3
5041,Marathahalli,1045.0,2.0,60.0,2
5043,Marathahalli,1215.0,2.0,58.86,2
5044,Marathahalli,1365.0,2.0,73.0,2
5049,Marathahalli,1208.0,2.0,70.0,2
5050,Marathahalli,1325.0,1.0,92.0,2
5051,Marathahalli,1525.0,3.0,90.0,3
5052,Marathahalli,1937.0,3.0,140.0,3
5053,Marathahalli,1550.0,3.0,83.0,3
5054,Marathahalli,1350.0,2.0,86.0,2
5055,Marathahalli,957.0,2.0,47.0,2
5057,Marathahalli,1230.0,2.0,57.0,2
5058,Marathahalli,1200.0,2.0,58.0,2
5060,Marathahalli,607.0,1.0,35.0,1
5061,Marathahalli,1583.0,3.0,109.0,3
5062,Marathahalli,1075.0,2.0,52.43,2
5063,Marathahalli,1360.0,2.0,103.0,2
5064,Marathahalli,1220.0,2.0,58.5,2
5065,Marathahalli,950.0,2.0,45.68,2
5066,Marathahalli,615.0,1.0,44.0,1
5067,Marathahalli,1595.0,3.0,90.0,3
5068,Marathahalli,1350.0,2.0,89.0,2
5069,Marathahalli,1020.0,2.0,57.0,2
5070,Marathahalli,1600.0,3.0,88.0,2
5071,Marathahalli,780.0,1.0,55.0,1
5072,Marathahalli,1710.0,3.0,100.0,3
5074,Marathahalli,1358.0,2.0,81.0,2
5075,Marathahalli,1205.0,2.0,75.0,2
5076,Marathahalli,1730.0,3.0,110.0,3
5077,Marathahalli,1583.0,3.0,115.0,3
5078,Marathahalli,1200.0,2.0,67.0,2
5079,Marathahalli,1095.0,2.0,60.0,2
5080,Marathahalli,1060.0,2.0,48.0,2
5081,Marathahalli,1050.0,2.0,65.0,2
5082,Marathahalli,1102.0,2.0,53.67,2
5083,Marathahalli,1026.0,2.0,49.95,2
5086,Marathahalli,1220.0,2.0,59.0,2
5087,Marathahalli,881.0,2.0,48.06,2
5089,Marathahalli,1710.0,3.0,100.0,3
5090,Marathahalli,1680.0,3.0,105.0,3
5091,Marathahalli,1910.0,3.0,119.0,3
5092,Marathahalli,1602.0,2.0,104.0,2
5093,Marathahalli,700.0,1.0,38.0,1
5094,Marathahalli,1469.0,3.0,89.0,3
5096,Marathahalli,1690.0,3.0,116.0,3
5097,Marathahalli,1065.0,2.0,55.0,2
5098,Marathahalli,1693.0,3.0,125.0,3
5099,Marathahalli,1693.0,3.0,125.0,3
5100,Marathahalli,1196.0,2.0,57.9,2
5101,Marathahalli,1595.0,3.0,88.0,3
5102,Marathahalli,2122.0,3.0,125.0,3
5103,Marathahalli,1730.0,3.0,115.0,3
5106,Marathahalli,1125.0,2.0,55.0,2
5107,Marathahalli,1950.0,3.0,115.0,3
5108,Marathahalli,1250.0,2.0,68.0,2
5109,Marathahalli,1125.0,2.0,56.8,2
5110,Marathahalli,1350.0,2.0,90.0,2
5111,Marathahalli,1200.0,2.0,53.0,2
5112,Marathahalli,2500.0,5.0,175.0,4
5113,Marathahalli,957.0,2.0,47.0,2
5116,Marathahalli,1350.0,2.0,60.0,2
5117,Marathahalli,3400.0,4.0,235.0,4
5118,Marathahalli,1350.0,2.0,99.0,2
5120,Marathahalli,1285.0,2.0,55.0,2
5121,Marathahalli,2500.0,5.0,181.0,4
5124,Marathahalli,1125.0,2.0,54.8,2
5125,Marathahalli,1700.0,3.0,126.0,3
5127,Marathahalli,1270.0,2.0,73.0,2
5129,Marathahalli,950.0,2.0,46.7,2
5130,Marathahalli,1550.0,3.0,85.0,3
5131,Marathahalli,1019.0,2.0,49.86,2
5132,Marathahalli,1144.0,2.0,65.0,2
5133,Marathahalli,1240.0,2.0,55.0,2
5134,Marathahalli,1100.0,2.0,75.0,1
5135,Marathahalli,1156.0,2.0,52.0,2
5136,Marathahalli,2524.0,5.0,180.0,4
5137,Marathahalli,1135.0,2.0,60.0,2
5138,Marathahalli,1839.0,3.0,130.0,3
5139,Marathahalli,1170.0,2.0,85.0,2
5140,Marathahalli,1102.0,2.0,53.67,2
5141,Marathahalli,1108.0,2.0,60.0,3
5142,Marathahalli,1449.0,3.0,110.0,3
5143,Marathahalli,1360.0,2.0,101.0,2
5144,Marathahalli,1026.0,2.0,50.18,2
5147,Marathahalli,1270.0,2.0,80.0,2
5148,Marathahalli,1100.0,2.0,50.0,2
5149,Marathahalli,1196.0,2.0,57.95,2
5151,Marathahalli,1485.0,2.0,90.0,3
5152,Marathahalli,1146.0,2.0,69.0,2
5153,Margondanahalli,1090.0,2.0,58.0,2
5154,Margondanahalli,1200.0,2.0,58.5,2
5155,Margondanahalli,1200.0,2.0,67.0,2
5157,Margondanahalli,1000.0,2.0,57.0,2
5159,Margondanahalli,600.0,2.0,35.0,2
5160,Margondanahalli,1200.0,2.0,69.0,2
5161,Margondanahalli,900.0,2.0,49.0,2
5162,Margondanahalli,1140.0,2.0,60.0,2
5163,Margondanahalli,1100.0,2.0,55.0,2
5164,Margondanahalli,1152.0,1.0,66.0,2
5166,Margondanahalli,1200.0,2.0,65.0,2
5167,Margondanahalli,1050.0,2.0,58.0,2
5168,Margondanahalli,1160.0,2.0,65.0,2
5169,Margondanahalli,1334.0,2.0,67.76,2
5170,Marsur,1800.0,4.0,145.0,4
5171,Marsur,1200.0,3.0,90.0,3
5172,Marsur,1200.0,3.0,120.0,3
5173,Mico Layout,5000.0,9.0,210.0,9
5174,Mico Layout,1550.0,2.0,65.0,3
5175,Mico Layout,1125.0,2.0,40.0,2
5176,Mico Layout,1190.0,2.0,39.25,2
5177,Mico Layout,800.0,1.0,29.5,1
5178,Mico Layout,1250.0,2.0,44.0,3
5179,Mico Layout,1171.0,2.0,39.0,2
5180,Mico Layout,1200.0,2.0,53.5,2
5181,Mico Layout,1670.0,3.0,59.0,3
5182,Mico Layout,1140.0,2.0,43.0,2
5183,Munnekollal,1170.0,2.0,52.0,2
5184,Munnekollal,1102.0,2.0,53.67,2
5185,Munnekollal,1390.0,3.0,68.0,3
5186,Munnekollal,1200.0,2.0,49.5,2
5187,Munnekollal,950.0,2.0,46.5,2
5188,Munnekollal,1560.0,3.0,75.0,3
5189,Munnekollal,1750.0,3.0,86.5,3
5190,Munnekollal,1385.0,2.0,66.5,3
5191,Munnekollal,1080.0,2.0,45.0,2
5192,Munnekollal,1170.0,2.0,59.0,2
5194,Munnekollal,1200.0,2.0,57.9,3
5195,Munnekollal,1030.0,2.0,50.36,2
5196,Murugeshpalya,1296.0,2.0,81.0,2
5197,Murugeshpalya,1550.0,3.0,74.0,3
5198,Murugeshpalya,1845.0,3.0,91.0,3
5199,Murugeshpalya,1185.0,2.0,85.0,2
5200,Murugeshpalya,1225.0,2.0,48.0,2
5201,Murugeshpalya,1930.0,3.0,75.0,3
5202,Murugeshpalya,1600.0,2.0,65.0,3
5203,Murugeshpalya,1344.0,2.0,56.0,3
5204,Murugeshpalya,1500.0,2.0,70.0,3
5205,Murugeshpalya,1855.0,3.0,96.0,3
5206,Murugeshpalya,1175.0,2.0,75.0,2
5207,Mysore Road,1175.0,2.0,73.5,2
5208,Mysore Road,1710.0,4.0,91.31,3
5209,Mysore Road,1020.0,2.0,48.95,2
5210,Mysore Road,1175.0,2.0,73.5,2
5211,Mysore Road,1070.0,2.0,45.0,2
5212,Mysore Road,1239.0,2.0,53.0,2
5213,Mysore Road,1060.0,2.0,62.0,2
5214,Mysore Road,980.0,2.0,45.47,2
5215,Mysore Road,883.0,2.0,40.0,2
5216,Mysore Road,1525.0,3.0,96.0,3
5217,Mysore Road,1200.0,2.0,65.0,2
5221,Mysore Road,883.0,2.0,40.95,2
5222,Mysore Road,1070.0,2.0,49.65,2
5224,Mysore Road,883.0,2.0,50.0,2
5225,Mysore Road,1155.0,2.0,51.0,2
5226,Mysore Road,1003.0,2.0,43.0,2
5227,Mysore Road,1237.0,2.0,73.0,2
5228,Mysore Road,883.0,2.0,45.0,2
5229,Mysore Road,1170.0,2.0,65.0,2
5230,Mysore Road,1029.5,2.0,50.855,2
5231,Mysore Road,940.0,2.0,43.61,2
5233,Mysore Road,1020.0,2.0,48.95,2
5234,Mysore Road,1568.0,2.0,100.0,3
5236,Mysore Road,1560.0,2.0,83.3,3
5237,Mysore Road,1175.0,2.0,70.5,2
5238,Mysore Road,1080.0,2.0,60.0,3
5240,Mysore Road,883.0,2.0,37.0,2
5242,NGR Layout,1020.0,2.0,45.9,2
5243,NGR Layout,1105.0,2.0,49.73,2
5244,NGR Layout,1022.0,2.0,45.9,2
5245,NGR Layout,1020.0,2.0,45.0,2
5246,NGR Layout,1019.0,2.0,45.9,2
5247,NGR Layout,1020.0,2.0,46.0,2
5248,NGR Layout,1021.0,2.0,46.0,2
5249,NGR Layout,1021.0,2.0,45.9,2
5250,NRI Layout,1565.0,2.0,75.0,3
5251,NRI Layout,2500.0,5.0,130.0,5
5252,NRI Layout,1125.0,2.0,45.56,2
5253,NRI Layout,2150.0,4.0,115.0,4
5254,NRI Layout,1250.0,2.0,75.0,2
5255,NRI Layout,1789.0,3.0,75.0,3
5256,NRI Layout,1731.0,3.0,64.11,3
5257,NRI Layout,2400.0,2.0,125.0,2
5259,Nagarbhavi,1350.0,3.0,150.0,3
5260,Nagarbhavi,1200.0,2.0,150.0,2
5262,Nagarbhavi,2400.0,3.0,160.0,3
5263,Nagarbhavi,884.0,2.0,36.0,1
5264,Nagarbhavi,1055.0,2.0,55.0,2
5266,Nagarbhavi,1223.0,2.0,60.0,2
5267,Nagarbhavi,956.0,2.0,49.0,2
5269,Nagarbhavi,1200.0,2.0,150.0,2
5272,Nagarbhavi,1145.0,2.0,40.0,2
5273,Nagarbhavi,300.0,1.0,20.0,1
5274,Nagarbhavi,1250.0,3.0,175.0,4
5275,Nagarbhavi,710.0,2.0,40.0,1
5277,Nagarbhavi,1212.0,2.0,50.0,2
5278,Nagarbhavi,1020.0,2.0,55.0,2
5280,Nagarbhavi,1120.0,2.0,53.0,2
5282,Nagarbhavi,1146.0,2.0,50.0,2
5284,Nagarbhavi,1190.0,2.0,63.0,2
5286,Nagarbhavi,1050.0,2.0,80.0,2
5287,Nagarbhavi,2500.0,3.0,180.0,5
5289,Nagarbhavi,1250.0,3.0,170.0,2
5291,Nagarbhavi,1400.0,2.0,135.0,3
5293,Nagarbhavi,1100.0,2.0,46.2,2
5294,Nagarbhavi,1080.0,2.0,49.0,2
5295,Nagarbhavi,1800.0,3.0,180.0,4
5296,Nagarbhavi,1225.0,2.0,58.0,2
5297,Nagasandra,980.0,2.0,48.0,2
5298,Nagasandra,2400.0,4.0,145.0,4
5299,Nagasandra,7000.0,8.0,450.0,4
5300,Nagasandra,1650.0,3.0,95.0,3
5301,Nagasandra,1500.0,2.0,91.0,2
5302,Nagavara,400.0,1.0,14.0,1
5303,Nagavara,2172.65,3.0,120.0,4
5305,Nagavara,2319.0,3.0,180.0,3
5306,Nagavara,2430.0,4.0,180.0,3
5307,Nagavara,936.0,2.0,40.2,2
5308,Nagavara,1125.0,2.0,44.5,2
5309,Nagavara,1315.0,2.0,70.0,2
5310,Nagavara,1077.0,2.0,50.0,2
5311,Nagavara,2496.0,4.0,125.0,4
5312,Nagavara,1110.0,2.0,44.95,2
5313,Nagavara,1247.0,2.0,58.56,2
5314,Nagavarapalya,1392.0,2.0,99.0,2
5315,Nagavarapalya,705.0,1.0,52.5,1
5316,Nagavarapalya,1300.0,3.0,80.0,3
5317,Nagavarapalya,705.0,1.0,57.0,1
